,super_opeid,mr_overall,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5
1064,2765,1.948178543,2.55314525,2.214077798,2.030348775,1.8858842660000001,1.858372315
1065,3863,1.8759993709999998,2.148230782,2.121696485,2.004103286,1.876265525,1.814187318
1066,2944,2.7302250900000002,3.16260207,2.77895227,2.716541035,2.64632688,2.5871509799999997
1067,3815,2.67347879,2.9760640900000004,2.8739544,2.7260172799999998,2.61519118,2.45391426
1068,1875,2.687946815,3.06803572,2.8828811030000003,2.75048308,2.465162455,2.4745852
1069,7988,3.319475037,3.608500013,3.2192748200000003,3.3351057770000003,3.080956471,2.7366527
1070,3504,2.77969067,2.7766032399999996,3.18170012,2.8106565320000003,2.5937617699999995,2.447958235
1071,3723,2.60784624,2.59832045,2.5946296799999997,2.7073269599999996,2.6483819799999995,2.4960626020000003
1072,2080,2.79018574,2.5996176749999997,3.0694176200000003,2.8713240699999996,2.8189769799999995,2.7326777100000004
1073,10474,3.0237397700000006,2.89628546584,3.06234408,3.214987991,2.9695089200000004,3.0172521000000003
1074,2769,2.6428985799999998,2.63476267,2.6670388000000003,2.58825291,2.5829241099999996,2.6863617
1075,3724,2.32150386,2.6107552190000005,2.165321554,2.4732984899999995,2.21024786,2.3001151899999996
1076,3505,2.50145931,2.8198759799999995,2.498913325,2.6990707400000002,2.38895654,2.40408204
1077,2482,2.31867488,2.69266313,2.56507397,2.1853831269999997,2.2467567,2.32691354
1078,3296,2.423038161,3.0256086200000003,2.76992116,2.4763725560000003,2.245539438,2.2358994549999998
1079,2171,2.8616998199999997,2.9728619800000007,2.96848667,2.92138676,2.8186533099999997,2.74610001
1080,2180,2.75510004,2.87054387,2.5937982120000003,2.89520053,2.65853056,2.7927204100000003
1081,2187,2.5865387299999996,2.93515413,2.47527468,2.8101851,2.442574675,2.5243558999999998
1082,2178,1.649590076,1.85419525,1.694791177,1.792846797,1.625893326,1.6113704530000001
1083,2181,1.56444617,2.077875652,1.8915045529999999,1.69647137,1.508006244,1.473701103
1084,2177,2.8381265000000004,3.20118042,2.9790524699999996,2.8701556999999998,2.7600907200000004,2.66067514
1085,1220,2.85803742,2.8492588180000005,2.57665564,3.0135501779999996,2.9466644200000003,2.816989594
1086,11197,3.4387968140000003,3.5534577220000005,3.6236052690000005,3.243573578,3.320378729,3.2681145209999998
1087,5608,3.1998825779999995,3.3786237670000006,3.230559216,3.1035765039999994,3.1582451249999997,2.97334988
1088,2993,2.487080965,2.506014716,2.411186975,2.521322965,2.5027234,2.4375160240000002
1089,2109,2.0787509699999998,2.195807529,2.31392211,2.2121709899999997,2.037479782,2.00600453
1090,8085,3.3182599939999995,3.4868460077999996,3.426552904,3.2981166209999997,3.240549014,2.7123276
1091,7691,2.75245199,2.97444586,2.96324874,2.82232971,2.72703625,2.6598748600000004
1092,1722,2.290889565,2.8245922289999994,2.4242562749999994,2.304198415,2.249822071,2.157600886
1093,3590,2.9414533699999996,3.2085125500000005,2.99252207,2.9429356199999996,2.7738201200000003,2.74656509
1094,3591,2.4039050250000003,2.496939835,2.45289702,2.40573016,2.32276993,2.42276296
1095,30012,2.8999693399999997,3.89879922,2.9793306800000003,3.1798001100000004,2.80223767,2.71348795
1096,1933,2.574851815,2.27748491,2.66678376,2.8160252599999995,2.3885119999999995,2.58503235
1097,2017,2.63109578,2.83599314,2.69293647,2.7017663599999997,2.5335071900000004,2.5359162299999998
1098,2777,2.6183021849999997,2.82512731,2.814997605,2.535063,2.606716275,2.472159064
1099,25889,3.307113467,3.3614152709999994,3.320273659,3.233225423,3.394568212,2.84571048
1100,11672,3.2770000599999998,3.5428602230000004,3.395344081,3.2630993100000003,3.0940942099999997,2.92754633
1101,1237,3.0850477400000003,3.301590144,3.12919957,3.00319776,2.97013939,2.8777822600000005
1102,4740,2.7549909899999996,3.09354503,2.8155834200000003,2.87229456,2.62851193,2.6467099
1103,1580,2.28992824,2.69802767,2.40367153,2.364207305,2.223708224,2.16889381
1104,2772,2.87121667,3.0477538600000003,2.91845812,2.78856126,2.77013,2.77552655
1105,3297,2.41864495,2.9340538400000002,2.7447907599999994,2.54906411,2.329836385,2.20258838
1106,2945,2.7280310699999997,2.47752097,2.7639190000000005,2.74859304,2.5226631100000003,2.82829944
1107,2413,3.0632073699999998,3.2956946480000004,3.1774158129999996,2.87667221,2.9216250300000004,2.6824267399999995
1108,2120,1.9906620519999998,2.6721404500000006,1.9914569640000002,2.155748183,2.000926854,1.8984490319999998
1109,3298,2.35163748,1.794282781,2.51477668,2.2704512759999997,2.40938695,2.3451584
1110,2946,2.4983462299999997,2.75841674,2.72715096,2.5375677999999997,2.379632195,2.2285368799999996
1111,21802,3.616526864,3.6192711309999996,3.8876234081,3.427452947,3.371264681,3.57405739
1112,2484,2.87413862,3.15780271,2.9995112399999995,2.9205151500000004,2.77725891,2.72488832
1113,12586,2.8885142299999997,3.21393948,3.04024112,2.8743453700000003,2.7781035199999997,2.7680902
1114,1360,2.6298154400000002,2.9685447600000003,2.8186243600000003,2.66922649,2.55238633,2.52217531
1115,62,2.83526041,2.96564059,2.841910999999999,2.77729003,2.72399863,2.66258671
1116,8878,3.12229952,3.26494415,3.21810179,3.07000225,3.04637182,2.8944335099999994
1117,3077,2.16837188,2.7530332699999995,2.5747254699999997,2.432227885,2.227178464,2.003621821
1118,2290,2.091122248,2.398227425,2.36645006,2.223059105,2.139259091,1.9880285030000002
1119,2292,1.819481681,2.2214334640000004,2.17896203,1.86649317,1.7702406320000001,1.7233264570000002
1120,223,2.9093119,3.0463955499999997,2.9306219000000002,2.92494488,2.8949674699999997,2.66747118
1121,23482,3.299714791,3.472911058,3.4362932539999997,3.209846202,3.07008585,2.77837844
1122,5380,2.7894596050000002,2.9480876049999996,2.9688393,2.77369985,2.71370466,2.656490055
1123,7032,2.7091271299999997,3.16212664,2.86339089,2.73305303,2.58265098,2.67944327
1124,1581,2.8302522700000003,3.05639839,3.0645782799999997,2.8599383800000004,2.6389505500000006,2.58478562
1125,3510,2.59317028,2.81279982,2.7519916,2.6994597700000003,2.5147207000000003,2.5031697100000003
1126,3691,1.994006315,2.031916295,2.296441758,2.1940234949999997,2.0988303960000003,1.942110117
1127,9936,2.72324759,2.97053097,2.8521813999999996,2.72578794,2.6768096700000004,2.62460867
1128,8038,2.91983628,2.9774790900000006,3.1011069800000004,2.9540402000000006,2.93319788,2.7520098100000006
1129,2615,2.66877634,2.90154338,2.79096807,2.6661289100000003,2.57988122,2.58874946
1130,9797,2.6613284,2.8007903499999998,2.64720291,2.63699455,2.57070711,2.67257484
1131,2553,2.171366755,2.3102469070000002,2.131253707,2.2045317300000002,2.10110165,2.241021732
1132,3993,3.0680947400000003,3.306742915,3.173824481,3.112300196,2.88113055,2.9038765200000003
1133,54,3.6074271279999994,3.883210186,3.7157233084000003,3.461985468,3.267019007,3.0028566600000004
1134,33683,2.9452830999999997,3.40699046,2.8871343999999994,2.74183802,2.800221389,3.263131644
1135,3592,2.53365111,2.7085759599999997,2.6101750299999997,2.5897908300000005,2.46648277,2.4070209
1136,30987,3.576052827,3.5981105499999995,3.598315394,3.497905406,3.3368344669999996,4.121937952
1137,24973,3.3483263140000004,3.3432903319999996,3.3832207659999995,3.4608047560000004,3.305742119,3.1793186700000002
1138,2528,2.79075656,2.8399010099999997,2.7546147899999998,2.89202644,2.7754156500000002,2.4790574
1139,217,3.2868292539999997,3.364876611,3.386252392,3.158606908,3.300067823,2.7403401920000006
1140,3325,2.311802755,2.734361195,2.47990715,2.3986004449999996,2.26486443,2.214906057
1141,3511,2.60365914,2.8723576,2.558081965,2.64325797,2.60064547,2.5559369299999997
1142,1724,2.1976204200000002,2.5458109750000006,2.293010765,2.29970943,2.146558531,2.1269757649999996
1143,1238,2.52963126,2.49140898,2.094890745,2.6492270299999996,2.5998757599999998,2.6159494800000003
1144,2414,2.279047877,2.3576116450000004,2.43265123,2.38348113,2.352727582,2.173890001
1145,3866,2.9869440700000003,3.4354032240000003,3.1797142020000004,2.98240074,2.71595444,2.70927873
1146,20771,2.78038861,2.6193312797200003,3.135901226,2.695423625,2.70236787,2.79808173
1147,3868,1.6134799100000001,2.2529268499999997,1.7362538379999997,1.591418139,1.5989146179999998,1.529478604
1148,2486,3.06859733,3.38025245,3.265169404,2.9190421099999995,2.86849292,3.03417332
1149,4645,2.659990685,3.3930967000000005,2.949692347,2.506818023,2.51525608,2.5238471440000003
1150,2365,2.8125238100000005,2.94114317,2.97070906,2.92164129,2.7324609100000004,2.74486148
1151,4646,2.89879979,3.454651436,2.8892261599999998,2.9739777199999997,2.779146055,2.69808483
1152,82,2.565740135,2.94126851,2.74844582,2.620687635,2.47097654,2.3894694650000003
1153,2994,2.5184583050000002,2.700605865,2.6747177200000003,2.476367495,2.37648023,2.54732689
1154,1239,3.0214740399999993,3.28179398,3.14465506,2.9816317000000003,2.96166019,2.8817797
1155,3247,2.116754682,2.3272241499999997,2.3847894920000003,2.2019658699999995,1.9872778169999998,2.0198361129999998
1156,2415,2.3853774,2.611114625,2.5281026200000003,2.48079415,2.348547415,2.28876843
1157,2416,3.249458297,3.4590304450000002,3.287788807,3.06897219,2.8871105699999995,2.7851458900000003
1158,2417,2.9754895699999997,3.1780811000000004,3.10192344,2.9249934300000002,2.8380514000000003,2.79632132
1159,2423,2.2846564099999997,2.6451656,2.4886073,2.292064255,2.25707961,2.1412214069999997
1160,2422,2.7535184399999997,2.9949854300000003,2.7068327300000004,2.67340994,2.88023073,2.50123471
1161,2424,3.1124563399999996,3.2554736459999996,3.1878834869999997,2.90321767,2.7530907400000006,2.3975607450000003
1162,7540,2.75288063,2.9666878949999997,2.77451434,2.7536470399999997,2.8421329600000003,2.5700262499999997
1163,9795,3.375820738,3.5024864410000003,3.324354405,3.331274637,3.256714141,3.469444243
1164,2488,2.73292484,2.89209389,2.8637938100000007,2.74376281,2.6086432950000003,2.6301852500000003
1165,2503,2.419419135,2.70859984,2.57968742,2.49467801,2.402642545,2.28107673
1166,31060,3.0295794999999996,3.317594422,2.9282274999999998,2.98225278,2.71497135,3.3070051250000003
1167,2489,2.604440665,3.0444288699999995,2.77435531,2.645653395,2.57828647,2.053123898
1168,2490,2.66790312,2.858345150000001,2.86856036,2.672074855,2.563113535,2.50834097
1169,1393,2.89388647,3.0744312399999996,3.06978723,2.93165183,2.91562841,2.7759487600000003
1170,2947,3.1917455169999998,3.5555581059999994,3.266422204,3.1749335079999996,3.153798,2.85400123
1171,8284,2.355585115,2.7293654099999998,2.53284653,2.3277401,2.1704992880000002,2.18933398
1172,2491,3.0293275100000003,3.26735961,3.13003436,2.988129823,2.9300344400000005,2.8328504000000003
1173,11864,3.26997787,3.430010735,3.3704166,3.25232516,3.11021822,2.92812723
1174,2871,2.91275222,3.19486711,2.9860708799999998,2.99860433,2.7088105899999997,2.6479132799999996
1175,1725,2.331393105,2.1551400249999997,2.652139246,2.506183226,2.246557236,2.2419232950000003
1176,2616,2.126478256,2.199817298,2.264116011,2.117883142,2.1243619070000004,2.0922379920000003
1177,4799,3.263088036,3.272242156,3.2574612710000004,3.26774715,3.19271443,3.300985937
1178,2872,2.8503115699999997,3.1796441950000003,3.06468353,2.8440267400000003,2.74806213,2.6884028
1179,2294,2.8345790899999996,3.17796354,3.12741021,2.96435788,2.75839773,2.6433459900000003
1180,2530,2.80635128,2.9915491999999997,2.96651367,2.74455408,2.78400901,2.6327382999999998
1181,2533,2.7071032699999997,2.8080011700000003,2.73089519,2.63973799,2.6686736699999996,2.78875991
1182,2532,2.43798392,2.79864303,2.6529615300000002,2.47861284,2.3460666349999997,2.32279918
1183,2531,2.3059629100000003,2.8246628500000006,2.4346868800000006,2.34255056,2.171490275,1.9882969940000002
1184,2295,3.15241587,3.4627631229999998,3.22773192,3.150040857,3.0142549599999997,2.95260874
1185,2617,2.203219025,2.4641457399999998,2.30596259,2.25387542,2.127143963,2.1156401070000004
1186,1242,2.98715178,3.3292134000000004,3.06965368,3.0170567399999997,2.8244726499999997,2.8268917800000004
1187,6911,2.69372059,2.83100198,2.78643809,2.67211321,2.6863698499999997,2.58170747
1188,8087,3.3450850670000003,3.575675738,3.568419416,3.291701683,2.994850393,2.9241038880000003
1189,4452,2.7776499,3.1126163399999998,2.8984629999999996,2.8505525400000002,2.6620144100000003,2.7203380399999997
1190,1727,2.99543922,3.2044568,3.2140859100000005,3.07286124,2.90650009,2.85132118
1191,12272,3.2161058,3.40680619,3.3616744200000004,3.04638346,3.2330630399999998,3.0324636
1192,9256,2.66360568,3.154590839,2.94446165,2.713343665,2.564089235,2.34739232
1193,7692,2.68087926,3.10000855,2.7963231900000003,2.7447728199999997,2.61571693,2.5578318500000004
1194,3301,2.024319266,2.5731967410000003,2.3205515400000003,2.0391813300000003,1.972441366,1.9217528120000003
1195,1976,2.7768486100000005,3.11026886,2.991992416,2.7456575599999997,2.5832889750000003,2.57514951
1196,1582,2.3677263999999996,2.453024065,2.49879474,2.4546904799999996,2.187590155,2.34564671
1197,1879,2.4264217749999997,2.570530375,2.5098212699999998,2.366613345,2.51153792,2.263741934
1198,1728,2.92832088,3.1140883300000004,3.05460476,2.84660422,2.78584141,2.68861083
1199,6836,2.96680394,3.1485218799999997,3.056347456,2.9925644200000003,2.82144175,2.9155588800000003
1200,5255,3.5319120340000003,3.6733741340000003,3.517412162,3.439578251,3.28022829,2.9120251349999995
1201,3302,2.4623456,2.737270035,2.364393435,2.3329019879999997,2.62732369,2.43787422
1202,2192,2.222972245,2.2929602399999998,2.444562874,2.39469969,2.151179045,2.1506677279999997
1203,3204,2.9245161,3.13257778,3.04641783,2.9504019400000003,2.8569653800000006,2.80239385
1204,2193,2.88704539,3.19371958,2.66571548,2.87513833,2.94602933,2.868476
1205,3465,2.5515063049999998,2.7718257749999995,2.5122588099999996,2.6509697699999997,2.4713082,2.4499195360000003
1206,3869,2.7229735800000006,2.8492620750000004,2.96404597,2.807859375,2.6898537499999997,2.529579075
1207,1880,2.193485482,2.79071678,2.257869741,2.325391765,2.137441482,1.932072757
1208,2778,2.214674835,2.33096013,2.28452757,2.32684497,2.2212714599999996,2.109769055
1209,2086,2.0539483990000003,3.040956382,2.2548065889999998,2.092944412,2.17489013,1.8966635960000002
1210,1245,2.86627375,3.02583095,2.9628953900000004,2.92501661,2.7600703900000005,2.6933989400000002
1211,1243,2.297891685,2.43652616,2.339381856,2.0939542749999998,2.36164234,2.254644516
1212,7085,2.7515073799999996,2.98280446,2.98091878,2.64921949,2.73411354,2.71213034
1213,2172,2.9150209800000004,3.0886027400000002,3.10794437,2.95661636,2.8045228699999996,2.7686004300000007
1214,9629,3.3963685010000004,3.725177027,3.4056059119999995,3.228891348,3.1188182600000007,3.410071954
1215,1246,3.0789308799999997,3.26553804,3.19330439,3.1114943199999994,3.0344879699999994,2.9005268
1216,3304,1.9389360150000001,2.151743428,2.252895175,2.176457015,1.9933540319999998,1.8764733949999999
1217,3206,3.05615344,2.56738754,3.16368463,3.1686499419999996,3.1742536199999996,2.84961055
1218,1977,2.6170723600000003,2.94259638,2.8458045999999997,2.6467211099999997,2.5544363800000003,2.43686929
1219,21618,3.29030944,3.6064607850000003,3.3038683289999997,3.339444,3.0844618479999997,3.23727003
1220,2297,2.9045749699999996,3.257026849,3.0304971700000003,2.98476921,2.84366917,2.61890784
1221,3084,2.305676465,2.6517162799999996,2.3606559899999997,2.374533145,2.2526420249999997,2.226307509
1222,2581,2.64657227,2.8892287899999998,2.7292693099999994,2.6527021850000003,2.5843926999999995,2.60417307
1223,1247,2.803036,3.0403514999999994,2.9563356599999997,2.74348313,2.8051035499999997,2.65028418
1224,8557,3.0468272099999996,3.4103178279999997,3.0848037099999996,2.98612842,2.85936184,2.8786761100000002
1225,9236,2.7729270699999997,2.92815713,2.93386261,2.72227548,2.75514436,2.71772067
1226,8145,2.97559862,3.166268421,3.09185101,2.9817262700000002,2.8454924200000002,2.8803608800000005
1227,2873,2.6571573900000005,2.90814144,2.8587711700000003,2.68477622,2.61408272,2.48092068
1228,10489,3.62453398,3.6758439099999998,3.647757184,3.633667981,3.37734529,3.798346994
1229,4617,3.5064159020000005,3.510342733,3.4260764760000004,3.4209332119999996,3.7015270589999996,3.5996426967
1230,12105,3.223618589,3.428776287,3.2624555880000004,3.176113472,3.09990046,2.9925496000000003
1231,10168,3.301040186,3.645029968,3.344586068,3.324811435,3.2195508889999997,3.1416963500000006
1232,6982,2.73669854,2.99032955,2.8365336799999996,2.7922626000000004,2.70640789,2.53429159
1233,3593,2.85199661,3.233395644,2.9701813,2.7672542599999996,2.6948956899999996,2.5456964
1234,2779,2.279760435,2.74182398,2.400332332,2.4213813600000003,2.2757280410000003,2.146622265
1235,2555,2.1384882550000004,2.395877215,2.0845054029999996,2.293457536,2.150604428,2.022601329
1236,3988,2.4649860500000003,2.8498367499999997,2.5271062399999997,2.48099717,2.4299069199999996,2.35819455
1237,41143,2.7993204900000004,3.0534240030000004,2.6519032300000003,2.94424225,2.9745309499999997,2.5886023920000003
1238,7780,2.8665930600000005,3.17703077,2.8852977400000004,2.94097411,2.523346857,2.661169448
1239,2579,2.62424555,3.00581789,2.90629519,2.7864136200000003,2.63771333,2.424706005
1240,22540,2.66359977,2.86959325,2.403957815,2.519131425,2.64860892,2.8043761999999997
1241,7486,2.7439068200000003,2.9847178899999998,2.95461098,2.8578900999999997,2.64015927,2.5381154350000004
1242,7845,2.5307788500000004,2.93397283,2.6973042900000004,2.5802107300000006,2.40590071,2.256015893
1243,2613,2.48195433,2.68487502,2.50177103,2.44127298,2.4008936199999997,2.33723952
1244,2621,1.7533454270000002,1.791724005,1.854350686,1.777900039,1.665400903,1.7456220880000002
1245,2653,2.78017095,2.9829406400000007,2.8434488599999996,2.762287715,2.62174641,2.5132559899999998
1246,2654,2.17544235,2.235212335,2.3025846640000003,2.26294358,2.062152776,2.175709186
1247,2655,2.8666110299999996,3.05697105,3.0463025800000003,2.75274301,2.72460442,2.58444094
1248,2656,2.2577774149999996,3.5043014549,2.446582475,2.359652,1.9046005029999997,2.0200132830000004
1249,2657,2.73185375,2.9801875300000003,2.8648377700000003,2.73573629,2.62081036,2.44786169
1250,5223,2.9335484700000003,3.11232817,3.13181182,2.97251823,2.84829975,2.7308479500000002
1251,20662,2.7980554200000003,2.9382991400000003,2.6641855399999996,2.7287717900000006,2.73114193,2.85510104
1252,2696,2.62881125,2.6910062100000003,2.63916605,2.5481906600000004,2.61036534,2.45866683
1253,2782,2.29850177,2.47808149,2.35734861,2.19374196,2.25941241,2.2683621599999997
1254,2785,2.14482339,2.153288306,2.123455234,2.185090324,2.056290964,2.16212677
1255,3440,2.58221816,3.01056631,2.686080055,2.67790639,2.518939225,2.35318106
1256,1939,2.350699519,3.136530812,2.293151529,2.3197664959999997,2.357955675,2.283423474
1257,2874,2.87376743,3.27973243,3.075248357,2.8505988400000004,2.7487969499999996,2.67742797
1258,2788,2.263775945,2.42477177,2.402370245,2.320592242,2.3045630900000003,2.1262627
1259,2005,2.60083305,2.9701575700000005,2.73435168,2.6763589100000003,2.41122052,2.37876094
1260,2197,2.0730872419999997,2.014528476,2.126250399,2.145072762,2.188199305,1.9642382939999998
1261,5384,3.0557134400000003,3.465695081,3.0787158280000004,2.9300224299999997,3.05214812,2.91370576
1262,3765,2.6598714,2.7949854600000004,2.726771705,2.6471864000000003,2.582522535,2.36889695
1263,12261,3.0743704299999997,3.407304572,3.0570840800000005,3.0486805,2.76033615,2.8668153400000005
1264,2905,2.6306715150000004,2.8224419,2.73557963,2.6131672299999997,2.5164379049999996,2.3919634800000003
1265,2950,2.78807256,2.8786416900000003,2.86385736,2.66620429,2.82902974,2.562386615
1266,2972,2.10823564,2.48227301,2.198644375,2.1924149550000003,2.115458275,2.033503453
1267,2951,2.71420992,2.9994560660000005,2.8958397849999997,2.58865536,2.71564617,2.4535758600000004
1268,1734,2.192356318,2.6041236999999997,2.168789255,2.295850568,2.104255256,2.184325006
1269,5265,2.45077426,3.0354275380000004,2.26968849,2.43570151,2.31850872,2.4356575839999994
1270,2299,3.10185175,3.360421694,3.168836495,3.2198477979999995,3.00101339,2.65191359
1271,2514,3.05883014,3.518948149,3.14539099,3.0927052999999995,2.717817684,2.780130795
1272,5313,3.0219538200000002,3.33593071,3.158015109,2.905813225,2.96771758,2.81364899
1273,3558,2.7937449599999997,3.0658684800000002,2.92143906,2.8452044400000003,2.62334012,2.750423
1274,2369,2.8456937100000004,2.5691576400000002,2.74210681,2.899241,3.0250658500000003,2.63797125
1275,7111,2.9614764499999997,3.28094882,3.24200155,2.7723594150000004,2.7351235599999995,2.762824932
1276,2996,2.2817865,2.53193828,2.380163035,2.243430893,2.191099865,2.191848052
1277,2997,2.059164434,2.389963705,2.179207348,2.154914666,1.972676635,1.955121121
1278,1508,3.06843837,3.308038992,3.2121572479999996,2.9545668099999998,2.85294155,2.7932422100000003
1279,5619,3.3210720840000003,3.482908782,3.3479505260000004,3.235073982,3.23038261,3.01128518
1280,3441,2.81639636,2.9783174000000003,2.9482333049999996,2.92727579,2.7608064699999995,2.6012705499999997
1281,1623,3.0208160700000004,3.2643201600000005,3.03645516,2.99343037,2.88885968,3.0367881399999996
1282,1877,2.7242460449999997,3.06444389,2.84118496,2.7205859550000002,2.55695887,2.610615305
1283,1735,2.5319059999999998,2.7826950400000006,2.68579147,2.60642161,2.4510272399999997,2.43601168
1284,9704,2.91121022,3.08178642,2.95371319,2.84879584,2.9073816900000002,2.8568894500000006
1285,2173,2.9401704,3.13698753,2.9960266799999995,2.9270402,2.87860188,2.8624747000000004
1286,7191,2.85666421,3.11584883,2.9720765499999997,2.89811569,2.75326821,2.76171106
1287,5387,2.692375815,3.0378299770000003,2.7890402499999993,2.7400495699999996,2.60990303,2.4146766299999998
1288,1031,2.9426122599999998,3.1204473099999994,3.12537725,2.81896382,2.87007817,2.584482545
1289,11667,2.67788411,2.96515737,2.76577408,2.605005715,2.61996627,2.344070175
1290,4587,2.71385975,2.97116852,2.89288534,2.73264064,2.5046777749999998,2.641124285
1291,2426,2.84453462,3.1590243310000004,3.00548078,2.8349166599999998,2.5813188150000004,2.65750393
1292,5378,3.1343482,3.353899177,3.246965239,3.08558731,3.0230430900000003,3.0327287199999997
1293,23154,2.9732509800000004,3.3083490700000002,3.08627501,2.80723253,2.8330896500000002,2.739983368
1294,5301,2.70673334,3.11761628,2.9169882,2.7350600400000005,2.59107715,2.516263985
1295,1693,2.6856537400000002,2.89901378,2.8208318900000005,2.6367229400000003,2.4879067700000004,2.5382051499999996
1296,1361,2.79236426,3.138907969000001,2.82381584,2.7234974199999997,2.64888485,2.7803190699999996
1297,3160,2.92392596,3.314883510000001,2.97782843,2.90910874,2.61078492,2.75204543
1298,3161,2.70856263,2.9681556000000002,2.8483587800000003,2.66147672,2.6042652399999997,2.50589893
1299,7602,3.22242227,3.4989182,3.4290193140000005,3.1474254710000005,2.8036026100000004,2.4854791650000005
1300,2199,1.9262723780000002,2.1895048,2.046172701,1.958098776,1.8799550729999999,1.8845512960000002
1301,2174,2.84202399,3.08529973,2.90821853,2.77774242,2.83850315,2.69577709
1302,1737,2.218608095,2.48265451,2.325996495,2.339927755,2.22403599,2.103014177
1303,9275,2.5971866400000003,2.99152426,2.87638763,2.67940469,2.5254936249999997,2.4264126850000003
1304,2301,2.6257482899999998,2.9109259800000005,2.86559201,2.7500605400000007,2.570796225,2.38831694
1305,3162,2.86985024,3.18118618,3.0850657900000003,2.81664879,2.7178514199999997,2.59389001
1306,3727,2.63222866,2.77254384,2.69890852,2.6486590199999998,2.6096719,2.57195941
1307,3930,2.8380452500000004,3.1845235899999995,3.00971706,2.7935171000000003,2.73893325,2.57547016
1308,3875,2.8194918099999993,3.0839391839999997,2.78773511,2.7223735199999997,2.83601664,2.85298175
1309,11862,3.35784805,3.506913355,3.5325883389999997,3.40601781,3.0562082,2.95020784
1310,5697,3.04415182,3.360378877,3.18338449,2.9499571,2.8609858400000006,2.8161595800000003
1311,30633,2.90272492,3.17068596,2.9446763899999997,2.86228528,2.82868811,2.82272236
1312,3931,2.92207987,3.1641494999999997,2.8698244400000004,2.88193282,2.86141371,2.9624694099999997
1313,1510,2.94895814,3.15018019,2.9791247700000003,2.9718684099999995,2.84014642,2.8687604800000006
1314,4600,2.47988213,2.80596405,2.5071367600000003,2.4603110249999998,2.371992295,2.5311397600000003
1315,5267,2.5440079300000003,3.18787251,2.601493875,2.44509802,2.32541612,2.029655048
1316,2427,3.01230689,3.2865915440000006,3.1536684790000002,2.93179724,2.78941728,2.77850686
1317,2496,2.37965928,2.6868581350000005,2.4476169299999997,2.399031734,2.3744720800000003,2.269796741
1318,1624,2.72011579,2.8208219900000002,2.6764881799999998,2.7454932600000004,2.67398841,2.7421646400000004
1319,8677,2.8745145699999997,3.410675296,2.92086259,2.97441991,2.75051057,2.5777125749999996
1320,3783,2.69718567,3.023813263,3.1068282899999997,2.7228565160000002,2.51759493,2.67395855
1321,12362,3.0944647799999996,3.1711055900000003,3.05460428,3.0950220999999996,3.078264149,3.0063516800000003
1322,1883,2.554844025,2.415494535,2.60879471,2.6526584800000004,2.4646760199999997,2.53294058
1323,1398,3.03894695,3.264004804,3.06377277,2.8950183499999995,2.9901683699999997,3.11135652
1324,2302,3.00925497,3.1810767199999996,3.1569442299999997,3.02914475,2.87740316,2.93035823
1325,3163,2.65195064,3.07858794,2.628655355,2.68321467,2.5242933400000003,2.48510247
1326,2021,2.7684443,3.0864044699999997,2.88316465,2.78263468,2.6090175600000003,2.3977781099999995
1327,1739,1.869689009,2.1004334,2.063439536,2.0073024619999997,1.8264437249999999,1.836130888
1328,4072,2.3141829300000003,2.63867131,2.5623624699999996,2.44827352,2.38727938,2.0164765190000002
1329,1399,2.8638671699999994,2.86101004,2.9982813000000004,2.85591068,2.7239230500000002,2.87475391
1330,3692,2.0391077,2.40727986,2.256702706,2.032697421,1.983668826,1.921076463
1331,2065,2.3074683840000003,2.68201724,2.40792485,2.2507503,2.264275374,2.213578669
1332,1509,2.3991434199999997,2.6984918199999997,2.5374760400000005,2.4852534,2.095180772,2.28329943
1333,2790,2.90058579,2.85395991,3.16164495,2.89696652,2.87819092,2.67608738
1334,1824,3.0439094399999997,3.5381719070000006,3.1780614799999998,3.200172348,2.63061564,2.60513489
1335,2303,2.97608971,3.27007021,3.1245709900000005,3.02897572,2.94129456,2.8710855200000003
1336,2307,2.3866234200000003,2.72728787,2.4904125599999998,2.47141523,2.343077495,2.33615377
1337,9896,2.7636026300000003,2.99472368,2.9255609099999997,2.7265207800000004,2.75612295,2.6036697799999997
1338,3086,2.57277995,2.67552979,2.47750902,2.68715865,2.5026947649999998,2.57491178
1339,1249,2.2850675799999998,2.2511766389999996,2.4179319,2.1524622300000003,2.19850998,2.32544386
1340,2624,2.7587284899999998,3.06720419,2.92959469,2.79368274,2.74063094,2.5662573400000004
1341,3596,2.7050174399999998,2.93299578,2.8238416600000003,2.61045293,2.49919621,2.62405975
1342,30300,3.3242418509999996,3.557468456,3.304464135,3.2776660040000003,3.1531770100000003,2.9863617299999996
1343,1586,2.45906099,2.404134573,2.450634285,2.42631392,2.49468203,2.46632277
1344,3035,2.5818363349999998,2.8054881700000003,2.77117002,2.5629893,2.4394752950000003,2.5576554000000002
1345,3089,1.793783424,1.772459759,2.02325965,1.9457500840000002,1.771585049,1.6586494520000001
1346,3100,2.400755535,2.9905589,2.78729121,2.53669415,2.353424755,2.164032596
1347,3109,2.23973974,2.2397984579999997,2.306848326,2.3801727550000003,2.2307485949999997,2.1833220779999998
1348,4481,2.5843557199999996,2.6722068500000002,2.8290883,2.71357654,2.53625864,2.46222994
1349,5511,3.4254126470000004,3.546283759,3.4937640499999993,3.3117442,3.34165,2.83997718
